id,question_type,tier,calculator,question,correct_answer,created_at,image_url,image_alt,explanation,explain_on,wrong_answers,all_answers,subtopic,difficulty,marks,estimated_time_sec,track
f5c787cf-fa40-4f99-be91-0603824c1e35,Geometry,11+ Standard,Non-Calculator,Which has a larger area: a $5 \times 5$ square or a $6 \times 4$ rectangle?,5x5 Square,2026-02-16T19:11:03.42548,,,"Step 1: Square area $= 25$. Rectangle area $= 24$.
Final Result: 5x5 Square",always,"[""6x4 Rectangle"",""They are equal"",""Cannot tell"",""24 vs 25""]",,geometry|perimeter-area,2,1,30,11plus
bf7dfd33-b75e-46af-a9d2-6efe3296d8fe,Geometry,11+ Standard,Non-Calculator,Triangle area is $12cm^{2}$. Height is 4cm. Base?,6cm,2026-02-16T19:11:03.42548,,,"Step 1: $12 = 0.5 × Base × 4 arrow 12 = 2 × Base arrow Base = 6$.
Final Result: 6cm",always,"[""3cm"",""6"",""8cm"",""4cm""]",,geometry|perimeter-area,2,1,45,11plus
0cc4c5d6-56db-4476-9552-1199288709d1,Geometry,11+ Standard,Non-Calculator,Perimeter of equilateral triangle is 45cm. Side?,15cm,2026-02-16T19:11:03.42548,,,"Step 1: $45 ÷ 3 = 15$.
Final Result: 15cm",always,"[""15"",""10cm"",""20cm"",""5cm""]",,geometry|perimeter-area,2,1,30,11plus
8d9ac5e3-734c-4c4f-a6e8-fe7ebbf98885,Geometry,11+ Standard,Non-Calculator,Area of rectangle is $48cm^{2}$. Length is 12cm. Perimeter?,32cm,2026-02-16T19:11:03.42548,,,"Step 1: Width $= 48 ÷ 12 = 4$. Perimeter $= 2 × (12+4) = 32$.
Final Result: 32cm",always,"[""16cm"",""32"",""28cm"",""40cm""]",,geometry|perimeter-area,2,1,60,11plus
3e995642-71ba-453e-a9b4-b0d077a50493,Geometry,11+ Standard,Non-Calculator,"A square side is increased by 10%. If original side was 10cm, what is the new area?",121cm²,2026-02-16T19:11:03.42548,,,"Step 1: New side $= 11$. Area $= 11 × 11 = 121$.
Final Result: 121cm²",always,"[""110cm²"",""100cm²"",""121"",""11cm²""]",,geometry|perimeter-area,2,1,60,11plus
8e9922a7-031b-4b1b-8c45-9fb721d5590e,Geometry,11+ Standard,Non-Calculator,"Area of a circle is roughly $3 \times r^{2}$. If $r=4cm$, area is approx?",48cm²,2026-02-16T19:11:03.42548,,,"Step 1: $4² = 16$. $16 × 3 = 48$.
Final Result: 48cm²",always,"[""12cm²"",""16cm²"",""48"",""36cm²""]",,geometry|perimeter-area,2,1,45,11plus
fa3a25e7-4ec1-4ef8-ad86-20e444c93413,Geometry,11+ Standard,Non-Calculator,Perimeter of a semi-circle with radius 7cm (approx $\pi=22/7$)?,36cm,2026-02-16T19:11:03.42548,,,"Step 1: Curved edge $= (2 × \pi × r) ÷ 2 = 22$. Straight edge $= 14$. Total $= 36$.
Final Result: 36cm",always,"[""22cm"",""44cm"",""36"",""29cm""]",,geometry|perimeter-area,2,1,90,11plus
e959dd9c-fea3-473e-b9d9-06b162005455,Geometry,11+ Standard,Non-Calculator,"Area of parallelogram: base 1.5m, height 2m.",3m²,2026-02-16T19:11:03.42548,,,"Step 1: $1.5 × 2 = 3$.
Final Result: 3m²",always,"[""3.5m²"",""3"",""1.5m²"",""6m²""]",,geometry|perimeter-area,2,1,30,11plus
51bf4ee7-5197-4674-85c7-8a5e4e6f4196,Geometry,11+ Standard,Non-Calculator,Area of a rhombus with diagonals 6cm and 8cm?,24cm²,2026-02-16T19:11:03.42548,,,"Step 1: Area $= (d1 × d2) ÷ 2 = (6 × 8) ÷ 2 = 24$.
Final Result: 24cm²",always,"[""48cm²"",""14cm²"",""24"",""12cm²""]",,geometry|perimeter-area,2,1,60,11plus
c0990103-c699-4a2f-b307-9dded6dd35f1,Geometry,11+ Standard,Non-Calculator,Perimeter of rectangle with area $12cm^{2}$ and width 2cm.,16cm,2026-02-16T19:11:03.42548,,,"Step 1: $L = 12 ÷ 2 = 6$. $P = 2 × (6+2) = 16$.
Final Result: 16cm",always,"[""8cm"",""14cm"",""16"",""12cm""]",,geometry|perimeter-area,2,1,60,11plus
dfc61491-fc2b-4fb2-9c3b-5e6a48410a40,Geometry,11+ Standard,Non-Calculator,A rectangle is 10cm by 6cm. A square with perimeter 16cm is cut out from the middle. What is the remaining area?,44cm²,2026-02-16T19:11:03.42548,,,"Step 1: Rectangle area $= 10 × 6 = 60cm²$.
Step 2: Square side $= 16 ÷ 4 = 4$. Square area $= 4 × 4 = 16cm²$.
Step 3: Remaining area $= 60 - 16 = 44$.
Final Result: 44cm²",always,"[""44"",""60cm²"",""16cm²"",""54cm²""]",,geometry|perimeter-area,3,1,90,11plus
b132966a-03cf-41c7-8518-d2366b4ef906,Geometry,11+ Standard,Non-Calculator,"If the area of a square is $x$ and its perimeter is also $x$, what is the length of one side?",4,2026-02-16T19:11:03.42548,,,"Step 1: Let side be $s$. $s² = 4s$.
Step 2: Divide both sides by $s$: $s = 4$.
Final Result: 4",always,"[""2"",""16"",""1"",""3""]","[""4"",""2"",""16"",""1"",""3""]",geometry|perimeter-area,3,1,120,11plus
d74e9838-d89a-4d05-8ab3-f30d453c8f5f,Geometry,11+ Standard,Non-Calculator,"A square is cut into four identical smaller squares. If the perimeter of one small square is 20cm, what was the area of the original large square?",100cm²,2026-02-16T19:11:03.42548,,,"Step 1: Small square side $= 20 ÷ 4 = 5cm$.
Step 2: Large square side is double small side $= 10cm$.
Step 3: Large square area $= 10 × 10 = 100$.
Final Result: 100cm²",always,"[""25cm²"",""100"",""400cm²"",""80cm²""]",,geometry|perimeter-area,3,1,120,11plus
a192d234-c193-4c60-885c-1feb69487de2,Geometry,11+ Standard,Non-Calculator,The area of a rectangle is $36cm^{2}$. Its length and width are both whole numbers. What is the smallest possible perimeter?,24cm,2026-02-16T19:11:03.42548,,,"Step 1: Factors of 36: (1,36), (2,18), (3,12), (4,9), (6,6).
Step 2: Perimeters: 74, 40, 30, 26, 24.
Step 3: Smallest is 24.
Final Result: 24cm",always,"[""26cm"",""24"",""37cm"",""20cm""]",,geometry|perimeter-area,3,1,120,11plus
b647b6e3-136e-4611-882a-d7d0fcf95903,Geometry,11+ Standard,Non-Calculator,"A piece of wire 40cm long is bent to form a rectangle. If the area is $96cm^{2}$, what is the difference between the length and width?",4cm,2026-02-16T19:11:03.42548,,,"Step 1: $L + W = 20$. $L × W = 96$.
Step 2: Factors of 96 that add to 20 are 12 and 8.
Step 3: Difference $= 12 - 8 = 4$.
Final Result: 4cm",always,"[""10cm"",""4"",""2cm"",""6cm""]",,geometry|perimeter-area,3,1,120,11plus
c6f5014e-26e6-4b45-9b69-355fd67be2cd,Geometry,11+ Standard,Non-Calculator,"If the side of a square increases by 50%, by what percentage does the area increase?",125%,2026-02-16T19:11:03.42548,,,"Step 1: Original side 10, Area 100. New side 15, Area 225.
Step 2: Increase is 125 over 100.
Final Result: 125%",always,"[""50%"",""100%"",""225%"",""124%""]","[""125%"",""50%"",""100%"",""225%"",""124%""]",geometry|perimeter-area,3,1,120,11plus
2cad94fb-e4db-4a52-874a-1e7a2553e0e2,Geometry,11+ Standard,Non-Calculator,A triangle and a rectangle have the same area. Rectangle is $8 \times 3$. Triangle has base 4. Height?,12,2026-02-16T19:11:03.42548,,,"Step 1: Area $= 24$. $24 = 0.5 × 4 × H arrow 24 = 2H arrow H = 12$.
Final Result: 12",always,"[""6"",""24"",""4"",""11""]","[""12"",""6"",""24"",""4"",""11""]",geometry|perimeter-area,3,1,90,11plus
948a21ed-a8e7-4e26-8881-3d981dac4ba3,Geometry,11+ Standard,Non-Calculator,Ratio of side of square A to square B is $1:3$. Ratio of areas?,1:9,2026-02-16T19:11:03.42548,,,"Step 1: Area ratio is the square of the side ratio.
Final Result: 1:9",always,"[""1:3"",""1:6"",""3:1"",""Cannot be determined""]","[""1:9"",""1:3"",""1:6"",""3:1"",""Cannot be determined""]",geometry|perimeter-area,3,1,90,11plus
fae4c986-8df7-4e4d-9923-2e018bd7fd85,Geometry,11+ Standard,Non-Calculator,A path 2m wide surrounds a $10 \times 10$ pool. Area of path?,96m²,2026-02-16T19:11:03.42548,,,"Step 1: Outer side $= 14$. Outer area $= 196$. Inner area $= 100$.
Step 2: $196 - 100 = 96$.
Final Result: 96m²",always,"[""100m²"",""96"",""44m²"",""144m²""]",,geometry|perimeter-area,3,1,120,11plus
1bffb556-22e4-4b2f-8f55-5e06aa9c97f7,Geometry,11+ Standard,Non-Calculator,Ratio of area of two triangles with same height but bases 5 and 10?,1:2,2026-02-16T19:11:03.42548,,,"Step 1: Area is proportional to base when height is constant.
Final Result: 1:2",always,"[""1:4"",""5:10"",""2:1"",""Cannot be determined""]","[""1:2"",""1:4"",""5:10"",""2:1"",""Cannot be determined""]",geometry|perimeter-area,3,1,60,11plus
30ea92df-d966-4811-b777-222bccb11487,Geometry,11+ Standard,Non-Calculator,A wire of 24cm forms a square. Same wire forms a rectangle with length 8. Area diff?,4cm²,2026-02-16T19:11:03.42548,,,"Step 1: Square side 6, Area 36. Rect $L=8, W=4$, Area 32.
Step 2: $36-32=4$.
Final Result: 4cm²",always,"[""32cm²"",""36cm²"",""4"",""8cm²""]",,geometry|perimeter-area,3,1,120,11plus
f3c6d414-d29e-4853-9a76-39a9c758d0d5,Geometry,11+ Standard,Non-Calculator,How many $0.5m \times 0.5m$ slabs to cover $10m^{2}$?,40,2026-02-16T19:11:03.42548,,,"Step 1: Slab area $= 0.25m²$. $10 ÷ 0.25 = 40$.
Final Result: 40",always,"[""20"",""10"",""5"",""39""]","[""40"",""20"",""10"",""5"",""39""]",geometry|perimeter-area,3,1,90,11plus
5d1e04cb-f3f8-47ed-95e4-a4785438dd98,Geometry,11+ Standard,Non-Calculator,"Triangle $A$ has base 6, height 4. Triangle $B$ has base 3, height 8. Area ratio?",1:1,2026-02-16T19:11:03.42548,,,"Step 1: Area A $= 12$. Area B $= 12$.
Final Result: 1:1",always,"[""1:2"",""2:1"",""6:3"",""Cannot be determined""]","[""1:1"",""1:2"",""2:1"",""6:3"",""Cannot be determined""]",geometry|perimeter-area,3,1,60,11plus
19753831-4bf8-4ade-9d48-f1fc451930c7,Geometry,11+ Standard,Non-Calculator,"Side of square is $S$. If perimeter is $4S$, what is area in terms of $P$?",P2/16,2026-02-16T19:11:03.42548,,,"Step 1: $S = P/4$. $Area = S² = (P/4)² = P²/16$.
Final Result: P2/16",always,"[""P/4"",""P2"",""P2/4"",""Cannot be determined""]","[""P2/16"",""P/4"",""P2"",""P2/4"",""Cannot be determined""]",geometry|perimeter-area,3,1,120,11plus
b94c50fa-eb42-49ab-8299-11e4ffdfd255,Geometry,11+ Standard,Non-Calculator,Area of $10 \times 10$ square minus area of $8 \times 8$ square.,36,2026-02-16T19:11:03.42548,,,"Step 1: $100 - 64 = 36$.
Final Result: 36",always,"[""4"",""2"",""64"",""35""]","[""36"",""4"",""2"",""64"",""35""]",geometry|perimeter-area,3,1,60,11plus
d3457d8f-56f2-4648-8fe8-986fc2cae3ce,Geometry,11+ Standard,Non-Calculator,"Find height: parallelogram area 2.4, base 0.6.",4,2026-02-16T19:11:03.42548,,,"Step 1: $2.4 ÷ 0.6 = 4$.
Final Result: 4",always,"[""1.44"",""0.4"",""6"",""3""]","[""4"",""1.44"",""0.4"",""6"",""3""]",geometry|perimeter-area,3,1,60,11plus
12525e56-218e-4b11-b4b1-485d1baa8057,Geometry,11+ Standard,Non-Calculator,"If a square side is $2^3$, what is its area?",64,2026-02-16T19:11:03.42548,,,"Step 1: Side $= 8$. Area $= 8 × 8 = 64$.
Final Result: 64",always,"[""16"",""32"",""12"",""63""]","[""64"",""16"",""32"",""12"",""63""]",geometry|perimeter-area,3,1,45,11plus
721efc93-e197-4200-b417-55642b1df9f9,Geometry,11+ Standard,Non-Calculator,"Area of triangle $A=10$. If base is doubled, new area?",20,2026-02-16T19:11:03.42548,,,"Step 1: Area is proportional to base.
Final Result: 20",always,"[""10"",""40"",""5"",""19""]","[""20"",""10"",""40"",""5"",""19""]",geometry|perimeter-area,3,1,45,11plus
4dbaf56f-8bfd-4228-bfd6-82b11c475be6,Geometry,11+ Standard,Non-Calculator,How many lines of symmetry does a regular hexagon have?,6,2026-02-16T19:11:11.335764,,,"Step 1: A regular polygon has the same number of lines of symmetry as it has sides.
Step 2: A hexagon has 6 sides.
Final Result: 6",always,"[""3"",""1"",""0"",""12""]",,geometry|transformations,1,1,30,11plus
9c2eb3bf-cc2a-4b9d-8387-a7b29e74452f,Geometry,11+ Standard,Non-Calculator,What is the order of rotational symmetry for a square?,4,2026-02-16T19:11:11.335764,,,"Step 1: Rotational symmetry is how many times a shape looks the same in one full turn.
Step 2: A square looks the same after 90°, 180°, 270°, and 360° turns.
Final Result: 4",always,"[""2"",""1"",""0"",""8""]",,geometry|transformations,1,1,30,11plus
896ae977-79a7-46d3-b4a9-4c82325fe768,Geometry,11+ Standard,Non-Calculator,"If the point (2, 3) is reflected in the x-axis, what are the new coordinates?","(2, -3)",2026-02-16T19:11:11.335764,,,"Step 1: When reflecting in the x-axis, the x-coordinate stays the same.
Step 2: The y-coordinate flips its sign.
Step 3: (2, 3) becomes (2, -3).
Final Result: (2, -3)",always,"[""(-2, 3)"",""(-2, -3)"",""(3, 2)"",""(2, 0)""]",,geometry|transformations,1,1,45,11plus
a3b825b8-a869-4e83-8222-6b110e9451ca,Geometry,11+ Standard,Non-Calculator,"Translate the point (5, 2) by the vector (-3, 4). What is the new position?","(2, 6)",2026-02-16T19:11:11.335764,,,"Step 1: Add the translation to the coordinates: $5 + (-3) = 2$.
Step 2: Add the y translation: $2 + 4 = 6$.
Final Result: (2, 6)",always,"[""(8, 6)"",""(2, -2)"",""(5, 6)"",""(8, -2)""]",,geometry|transformations,1,1,30,11plus
84551255-e67b-41e2-9de6-5d23f65e7903,Geometry,11+ Standard,Non-Calculator,How many lines of symmetry does an isosceles triangle have?,1,2026-02-16T19:11:11.335764,,,"Step 1: An isosceles triangle has one line of symmetry passing through the top vertex to the midpoint of the base.
Final Result: 1",always,"[""3"",""0"",""2"",""infinite""]",,geometry|transformations,1,1,30,11plus
648e62d4-de14-4edd-b679-7bdf8f5d659d,Geometry,11+ Standard,Non-Calculator,Which letter has both horizontal and vertical lines of symmetry?,H,2026-02-16T19:11:11.335764,,,"Step 1: A has vertical only. B and C have horizontal only. H can be split both ways.
Final Result: H",always,"[""A"",""B"",""C"",""S""]",,geometry|transformations,1,1,30,11plus
a49f85b1-28b2-4399-9799-0651d9ac725d,Geometry,11+ Standard,Non-Calculator,What is the order of rotational symmetry for a rectangle that is NOT a square?,2,2026-02-16T19:11:11.335764,,,"Step 1: It looks the same after a 180° turn and a 360° turn.
Final Result: 2",always,"[""4"",""1"",""0"",""infinite""]",,geometry|transformations,1,1,30,11plus
75a1b307-56cc-411d-a225-1a27b1bcc004,Geometry,11+ Standard,Non-Calculator,"A point (0, 4) is reflected in the y-axis. New coordinates?","(0, 4)",2026-02-16T19:11:11.335764,,,"Step 1: In a y-axis reflection, the x-value sign flips.
Step 2: Since the x-value is 0, it remains 0.
Final Result: (0, 4)",always,"[""(4, 0)"",""(0, -4)"",""(-4, 0)"",""(4, 4)""]",,geometry|transformations,1,1,45,11plus
cbff671c-ee15-46c9-b7c1-68594852aa71,Geometry,11+ Standard,Non-Calculator,How many lines of symmetry does a circle have?,Infinite,2026-02-16T19:11:11.335764,,,"Step 1: Any line passing through the center of a circle is a line of symmetry.
Final Result: Infinite",always,"[""1"",""2"",""360"",""0""]",,geometry|transformations,1,1,30,11plus
4faa5f69-7131-4b4d-878a-42d4b8fedeca,Geometry,11+ Standard,Non-Calculator,Which shape has rotational symmetry of order 1?,Scalene triangle,2026-02-16T19:11:11.335764,,,"Step 1: Order 1 means the shape only looks like itself after a full 360° turn.
Final Result: Scalene triangle",always,"[""Equilateral triangle"",""Rectangle"",""Circle"",""Square""]",,geometry|transformations,1,1,30,11plus
dcce9ad0-2692-432d-9c76-b28942f8417a,Geometry,11+ Standard,Non-Calculator,"Translate (1, 1) by 5 units right and 2 units down.","(6, -1)",2026-02-16T19:11:11.335764,,,"Step 1: $x: 1 + 5 = 6$. $y: 1 - 2 = -1$.
Final Result: (6, -1)",always,"[""(6, 3)"",""(-4, 3)"",""(6, 1)"",""(1, -1)""]",,geometry|transformations,1,1,30,11plus
116101dc-0412-4dce-90b1-64dbc85d3241,Geometry,11+ Standard,Non-Calculator,What is the rotational symmetry of a regular pentagon?,5,2026-02-16T19:11:11.335764,,,"Step 1: Matches the number of sides in a regular polygon.
Final Result: 5",always,"[""1"",""0"",""10"",""2""]",,geometry|transformations,1,1,30,11plus
f8abf64c-ee08-40da-b733-32d9b0fdaea5,Geometry,11+ Standard,Non-Calculator,A shape is reflected. Is the new shape congruent to the original?,Yes,2026-02-16T19:11:11.335764,,,"Step 1: Reflection is an isometric transformation; size and shape remain identical.
Final Result: Yes",always,"[""No"",""Only if it is a square"",""It becomes larger"",""It becomes smaller""]",,geometry|transformations,1,1,30,11plus
cb9aef6c-75e4-46f4-b81a-5e3c07b8781b,Geometry,11+ Standard,Non-Calculator,How many lines of symmetry does a parallelogram have?,0,2026-02-16T19:11:11.335764,,,"Step 1: A general parallelogram has no lines of symmetry unless it is a rhombus or rectangle.
Final Result: 0",always,"[""2"",""4"",""1"",""Infinite""]",,geometry|transformations,1,1,30,11plus
3a3a8aa1-377a-4e08-8d30-deb8c8bdf28f,Geometry,11+ Standard,Non-Calculator,Coordinates of the origin?,"(0, 0)",2026-02-16T19:11:11.335764,,,"Step 1: The origin is where the x and y axes cross.
Final Result: (0, 0)",always,"[""(1, 1)"",""(0, 1)"",""(1, 0)"",""(x, y)""]",,geometry|transformations,1,1,30,11plus
5555168c-3363-4570-920f-5c80fa6a53b6,Geometry,11+ Standard,Non-Calculator,What transformation moves a shape without turning or flipping it?,Translation,2026-02-16T19:11:11.335764,,,"Step 1: Translation slides a shape across a grid.
Final Result: Translation",always,"[""Rotation"",""Reflection"",""Enlargement"",""Symmetry""]",,geometry|transformations,1,1,30,11plus
0a67fb0c-c564-462a-97c9-a3d7811ff07d,Geometry,11+ Standard,Non-Calculator,"Reflect (-4, -5) in the x-axis.","(-4, 5)",2026-02-16T19:11:11.335764,,,"Step 1: x stays same, y sign flips.
Final Result: (-4, 5)",always,"[""(4, -5)"",""(4, 5)"",""(-5, -4)"",""(-4, 0)""]",,geometry|transformations,1,1,30,11plus
1153a51e-607d-48d4-bb52-cd03725bfc87,Geometry,11+ Standard,Non-Calculator,What is the rotational symmetry of the letter S?,2,2026-02-16T19:11:11.335764,,,"Step 1: It looks the same after 180°.
Final Result: 2",always,"[""1"",""0"",""4"",""3""]",,geometry|transformations,1,1,30,11plus
b5d7337b-45f6-4f13-bcdb-4bda0cdcf77c,Geometry,11+ Standard,Non-Calculator,"A triangle has vertices at (1,1), (3,1), and (1,4). If it is translated by (2, -1), what is the new position of the top vertex?","(3, 3)",2026-02-16T19:11:11.335764,,,"Step 1: The top vertex is (1, 4).
Step 2: Apply translation: $x = 1 + 2 = 3$, $y = 4 - 1 = 3$.
Final Result: (3, 3)",always,"[""(3, 5)"",""(1, 3)"",""(3, 1)"",""(2, 3)""]",,geometry|transformations,2,1,60,11plus
3c9550d8-230a-4927-9e03-1a00a98d1062,Geometry,11+ Standard,Non-Calculator,"A square is rotated 90° clockwise about the origin. If one corner was at (2, 0), where is it now?","(0, -2)",2026-02-16T19:11:11.335764,,,"Step 1: For a 90° clockwise rotation about origin, $(x, y)$ becomes $(y, -x)$.
Step 2: $(2, 0) arrow (0, -2)$.
Final Result: (0, -2)",always,"[""(0, 2)"",""(-2, 0)"",""(2, 2)"",""(-2, -2)""]",,geometry|transformations,2,1,60,11plus
67a425a7-1664-4a32-9c32-740628fd61c4,Geometry,11+ Standard,Non-Calculator,How many more lines of symmetry does a regular octagon have than a regular pentagon?,3,2026-02-16T19:11:11.335764,,,"Step 1: Octagon = 8, Pentagon = 5.
Step 2: $8 - 5 = 3$.
Final Result: 3",always,"[""8"",""5"",""13"",""2""]",,geometry|transformations,2,1,45,11plus
2f822125-f2d7-4f5c-9c72-6317be4ab897,Geometry,11+ Standard,Non-Calculator,"Point A is at (-3, 2). It is reflected in the line $x = 0$. What is the new coordinate?","(3, 2)",2026-02-16T19:11:11.335764,,,"Step 1: The line $x = 0$ is the y-axis.
Step 2: Flip the sign of the x-coordinate.
Final Result: (3, 2)",always,"[""(-3, -2)"",""(3, -2)"",""(0, 2)"",""(3, 0)""]",,geometry|transformations,2,1,45,11plus
ba1a3bcc-7c9a-45ce-9e0d-d9bd4fa54850,Geometry,11+ Standard,Non-Calculator,A shape has rotational symmetry order 6. How many degrees must you turn it for it to first look like itself?,60°,2026-02-16T19:11:11.335764,,,"Step 1: $360 ÷ 6 = 60°$.
Final Result: 60°",always,"[""90°"",""120°"",""6°"",""360°""]",,geometry|transformations,2,1,45,11plus
04263210-04e3-4c4f-b078-ed86cf2ca43e,Geometry,11+ Standard,Non-Calculator,"Translate point P(x, y) by (4, -2) to reach (10, 5). What was P?","(6, 7)",2026-02-16T19:11:11.335764,,,"Step 1: Work backwards: $10 - 4 = 6$ and $5 - (-2) = 7$.
Final Result: (6, 7)",always,"[""(14, 3)"",""(6, 3)"",""(14, 7)"",""(10, 7)""]",,geometry|transformations,2,1,60,11plus
fb7be3d7-531a-4209-b7d8-f638dac05f8b,Geometry,11+ Standard,Non-Calculator,Which of these shapes has the most lines of symmetry?,Circle,2026-02-16T19:11:11.335764,,,"Step 1: Decagon has 10, Square has 4, Circle has infinite.
Final Result: Circle",always,"[""Square"",""Regular Decagon"",""Equilateral Triangle"",""Rectangle""]",,geometry|transformations,2,1,30,11plus
3fd06469-0540-4d84-b62e-9ee7b9582092,Geometry,11+ Standard,Non-Calculator,"Reflect (4, 5) in the line $y = x$.","(5, 4)",2026-02-16T19:11:11.335764,,,"Step 1: To reflect in $y = x$, swap the x and y values.
Final Result: (5, 4)",always,"[""(-4, -5)"",""(-5, -4)"",""(4, -5)"",""Cannot be determined""]","[""(5, 4)"",""(-4, -5)"",""(-5, -4)"",""(4, -5)"",""Cannot be determined""]",geometry|transformations,2,1,60,11plus
9a2eeb44-4d83-4929-a976-87e5ad1cf413,Geometry,11+ Standard,Non-Calculator,Order of rotational symmetry for a regular dodecagon?,12,2026-02-16T19:11:11.335764,,,"Step 1: $360/30 = 12$.
Final Result: 12",always,"[""6"",""24"",""2"",""11""]","[""12"",""6"",""24"",""2"",""11""]",geometry|transformations,2,1,30,11plus
4d6de88a-ada8-4f39-8211-b3ca9d6a5835,Geometry,11+ Standard,Non-Calculator,"If you rotate (3, 0) 180° about the origin, where is it?","(-3, 0)",2026-02-16T19:11:11.335764,,,"Step 1: 180° flip makes $(x, y) arrow (-x, -y)$.
Final Result: (-3, 0)",always,"[""(0, 3)"",""(0, -3)"",""(3, 3)"",""Cannot be determined""]","[""(-3, 0)"",""(0, 3)"",""(0, -3)"",""(3, 3)"",""Cannot be determined""]",geometry|transformations,2,1,45,11plus
0ae52e84-40ab-42bd-b672-186fd06c85a1,Geometry,11+ Standard,Non-Calculator,"Translate (-2, -2) by (4, 4).","(2, 2)",2026-02-16T19:11:11.335764,,,"Step 1: $-2+4=2$. $-2+4=2$.
Final Result: (2, 2)",always,"[""(0, 0)"",""(-6, -6)"",""(2, -2)"",""Cannot be determined""]","[""(2, 2)"",""(0, 0)"",""(-6, -6)"",""(2, -2)"",""Cannot be determined""]",geometry|transformations,2,1,30,11plus
36df92db-a698-4b30-93e9-c694c3d9aa72,Geometry,11+ Standard,Non-Calculator,Which letter has rotational symmetry but NO lines of symmetry?,Z,2026-02-16T19:11:11.335764,,,"Step 1: Z looks same upside down (order 2) but has no mirror lines.
Final Result: Z",always,"[""O"",""X"",""H"",""Cannot be determined""]","[""Z"",""O"",""X"",""H"",""Cannot be determined""]",geometry|transformations,2,1,45,11plus
c78e8054-f4f5-4afb-b8b7-8f19d3c2eb32,Geometry,11+ Standard,Non-Calculator,"Reflect (1, 10) in the line $y = 5$.","(1, 0)",2026-02-16T19:11:11.335764,,,"Step 1: Point is 5 units above mirror. New is 5 units below: $5-5=0$.
Final Result: (1, 0)",always,"[""(1, -10)"",""(9, 10)"",""(-1, 10)"",""Cannot be determined""]","[""(1, 0)"",""(1, -10)"",""(9, 10)"",""(-1, 10)"",""Cannot be determined""]",geometry|transformations,2,1,60,11plus
c8b4c479-c75f-4f34-80bb-c1b29352a9ea,Geometry,11+ Standard,Non-Calculator,Rotation of 270° clockwise is same as?,90° anti-clockwise,2026-02-16T19:11:11.335764,,,"Step 1: $360 - 270 = 90$.
Final Result: 90° anti-clockwise",always,"[""90° clockwise"",""180°"",""45° clockwise"",""Cannot be determined""]","[""90° anti-clockwise"",""90° clockwise"",""180°"",""45° clockwise"",""Cannot be determined""]",geometry|transformations,2,1,45,11plus
fd31cc26-d902-4aef-9027-8c7b97a393c9,Geometry,11+ Standard,Non-Calculator,How many lines of symmetry in a rhombus that is NOT a square?,2,2026-02-16T19:11:11.335764,,,"Step 1: Diagonals are the only lines of symmetry.
Final Result: 2",always,"[""4"",""0"",""1"",""3""]","[""2"",""4"",""0"",""1"",""3""]",geometry|transformations,2,1,30,11plus
b720261b-48b3-47c0-8b8d-17f356427ec0,Geometry,11+ Standard,Non-Calculator,"Translate (x, y) by (-2, -3). If result is (0, 0), find x+y.",5,2026-02-16T19:11:11.335764,,,"Step 1: $x=2, y=3. 2+3=5$.
Final Result: 5",always,"[""-5"",""0"",""1"",""4""]","[""5"",""-5"",""0"",""1"",""4""]",geometry|transformations,2,1,60,11plus
8839cddd-de14-4b78-aa94-817697e79a07,Geometry,11+ Standard,Non-Calculator,"Shape A is at (1, 1). Shape B is at (4, 5). Vector A to B?","(3, 4)",2026-02-16T19:11:11.335764,,,"Step 1: $4-1=3$. $5-1=4$.
Final Result: (3, 4)",always,"[""(5, 6)"",""(-3, -4)"",""(4, 3)"",""Cannot be determined""]","[""(3, 4)"",""(5, 6)"",""(-3, -4)"",""(4, 3)"",""Cannot be determined""]",geometry|transformations,2,1,45,11plus
e624c5f6-7d00-4772-9e0d-2e12766ef11e,Geometry,11+ Standard,Non-Calculator,"A regular polygon has rotational symmetry of order $n$. If the angle of rotation is 15°, how many lines of symmetry does it have?",24,2026-02-16T19:11:11.335764,,,"Step 1: Order of symmetry $n = 360 ÷ 15 = 24$.
Step 2: For regular polygons, lines of symmetry = order of rotational symmetry.
Final Result: 24",always,"[""12"",""15"",""30"",""23""]","[""24"",""12"",""15"",""30"",""23""]",geometry|transformations,3,1,90,11plus
4a386c26-ac32-4d77-909e-19420a960edb,Geometry,11+ Standard,Non-Calculator,"Point A(2, 4) is translated to B(6, 1). If point C(0, 0) undergoes the same translation, where does it end up?","(4, -3)",2026-02-16T19:11:11.335764,,,"Step 1: Find vector A to B: $(6-2, 1-4) = (4, -3)$.
Step 2: Apply to origin (0,0): $(0+4, 0-3) = (4, -3)$.
Final Result: (4, -3)",always,"[""(4, 3)"",""(8, 5)"",""(-4, 3)"",""Cannot be determined""]","[""(4, -3)"",""(4, 3)"",""(8, 5)"",""(-4, 3)"",""Cannot be determined""]",geometry|transformations,3,1,90,11plus
